ds,the_magic_carpets_of_aladdin,a_pirates_adventure_treasures_of_the_seven_seas,astro_orbiter,dumbo_the_flying_elephant,date
11/26/2019 16:20,17.02048198,-0.051727909,30.08080469,26.71434262,11/26/2019
11/26/2019 17:20,18.4027659,-0.05741639,30.60407956,25.73935132,11/26/2019
11/26/2019 18:20,18.31918192,-0.065499624,30.36223209,23.22261463,11/26/2019
11/26/2019 19:20,15.46169267,-0.071383337,28.67888114,18.71184761,11/26/2019
11/26/2019 20:20,10.49260859,-0.072893894,25.55237913,13.09569423,11/26/2019
11/26/2019 21:20,5.143670046,-0.071293862,21.19527885,7.702685773,11/26/2019
11/27/2019 8:20,-4.04247465,-0.06990739,9.381633847,-1.459362373,11/27/2019
11/27/2019 9:20,3.098714989,-0.0700961,18.7883025,6.324220266,11/27/2019
11/27/2019 10:20,12.41977293,-0.071629258,28.72987875,16.49299565,11/27/2019
11/27/2019 11:20,20.25322182,-0.072916109,35.63530337,25.56024424,11/27/2019
11/27/2019 12:20,23.66692349,-0.07126116,37.78971565,30.71469544,11/27/2019
11/27/2019 13:20,22.57597275,-0.06544756,36.22493088,31.61589934,11/27/2019
11/27/2019 14:20,19.61047971,-0.057565433,33.58816561,30.19792725,11/27/2019
11/27/2019 15:20,17.86490889,-0.052103948,32.080501,28.77852181,11/27/2019
11/27/2019 16:20,18.4749008,-0.052739394,32.15279805,28.19231764,11/27/2019
11/27/2019 17:20,20.02566106,-0.059460183,32.76327004,27.49007214,11/27/2019
11/27/2019 18:20,20.09160655,-0.068528955,32.58659959,25.22132106,11/27/2019
11/27/2019 19:20,17.36241406,-0.075336884,30.94499299,20.92979258,11/27/2019
11/27/2019 20:20,12.49837293,-0.077696916,27.83567786,15.50051317,11/27/2019
11/27/2019 21:20,7.229494671,-0.076859504,23.47038786,10.25881754,11/27/2019
11/28/2019 8:20,-2.876433867,-0.076316667,9.985142353,0.027458882,11/28/2019
11/28/2019 9:20,4.036168816,-0.075895613,19.13323124,7.482584929,11/28/2019
11/28/2019 10:20,13.11267421,-0.076731213,28.80874917,17.29580733,11/28/2019
11/28/2019 11:20,20.68846807,-0.077244184,35.44369739,25.98477336,11/28/2019
11/28/2019 12:20,23.83446479,-0.074751615,37.32637337,30.742945,11/28/2019
11/28/2019 13:20,22.46896357,-0.06805016,35.4918099,31.23491265,11/28/2019
11/28/2019 14:20,19.22539117,-0.05924418,32.59046103,29.40003319,11/28/2019
11/28/2019 15:20,17.20159972,-0.052837601,30.82662553,27.56151414,11/28/2019
11/28/2019 16:20,17.53664607,-0.052521773,30.65432218,26.55956559,11/28/2019
11/28/2019 17:20,18.81913814,-0.058300265,31.03482279,25.45056038,11/28/2019
11/28/2019 18:20,18.62683834,-0.066450738,30.64573071,22.7896181,11/28/2019
11/28/2019 19:20,15.65266996,-0.07237904,28.81199817,18.1259475,11/28/2019
11/28/2019 20:20,10.56002879,-0.073912233,25.53338873,12.34988149,11/28/2019
11/28/2019 21:20,5.081853234,-0.072314119,21.02392925,6.791817991,11/28/2019
11/29/2019 8:20,-5.491744809,-0.070312502,7.951528853,-3.884977246,11/29/2019
11/29/2019 9:20,1.564813564,-0.070469957,17.31740686,3.848444247,11/29/2019
11/29/2019 10:20,10.81391934,-0.071989045,27.23502079,13.9906388,11/29/2019
11/29/2019 11:20,18.589092,-0.07328111,34.13388169,23.05640864,11/29/2019
11/29/2019 12:20,21.95904861,-0.071652302,36.2995264,28.23576659,11/29/2019
11/29/2019 13:20,20.83958565,-0.065886907,34.76398762,29.18928649,11/29/2019
11/29/2019 14:20,17.8613512,-0.058075641,32.17451386,27.85178489,11/29/2019
11/29/2019 15:20,16.11917577,-0.052707687,30.73202931,26.54145577,11/29/2019
11/29/2019 16:20,16.74888766,-0.053458745,30.88704791,26.09307876,11/29/2019
11/29/2019 17:20,18.33569795,-0.060316023,31.59724664,25.55724119,11/29/2019
11/29/2019 18:20,18.45384469,-0.069540337,31.53658566,23.48298843,11/29/2019
11/29/2019 19:20,15.79264176,-0.076520422,30.02636786,19.41323658,11/29/2019
11/29/2019 20:20,11.01183401,-0.079066192,27.06274374,14.23188057,11/29/2019
11/29/2019 21:20,5.840711554,-0.078424493,22.85620555,9.262810335,11/29/2019
11/30/2019 8:20,-2.584801641,-0.07924249,11.50161331,2.981018825,11/30/2019
11/30/2019 9:20,4.494043771,-0.078722384,20.8285646,10.80218127,11/30/2019
11/30/2019 10:20,13.73136168,-0.079397349,30.6720185,20.9678154,11/30/2019
11/30/2019 11:20,21.46080069,-0.079683564,37.46220556,29.99216585,11/30/2019
11/30/2019 12:20,24.75160882,-0.076894166,39.48576391,35.06540538,11/30/2019
11/30/2019 13:20,23.52050895,-0.069822522,37.7761961,35.84898451,11/30/2019
11/30/2019 14:20,20.39945962,-0.060570439,34.98257151,34.27930403,11/30/2019
11/30/2019 15:20,18.48497001,-0.053640097,33.30796458,32.67683204,11/30/2019
11/30/2019 16:20,18.91489476,-0.05272196,33.20534336,31.87928641,11/30/2019
11/30/2019 17:20,20.27679432,-0.057819618,33.63511374,30.94082303,11/30/2019
11/30/2019 18:20,20.14755049,-0.065211702,33.27420738,28.414645,11/30/2019
11/30/2019 19:20,17.21938317,-0.070306001,31.44710614,23.84836709,11/30/2019
11/30/2019 20:20,12.15517009,-0.070932509,28.1533097,18.13106933,11/30/2019
11/30/2019 21:20,6.687523027,-0.068358949,23.60679024,12.59225281,11/30/2019
12/1/2019 8:20,-4.853254606,-0.05311644,8.86752954,-0.368127926,12/1/2019
12/1/2019 9:20,2.04172546,-0.052092283,17.99998314,6.973015745,12/1/2019
12/1/2019 10:20,11.12324841,-0.052482267,27.67797592,16.70374828,12/1/2019
12/1/2019 11:20,18.72661076,-0.052709512,34.33302353,25.34233619,12/1/2019
12/1/2019 12:20,21.92234434,-0.05009173,36.25268945,30.08238453,12/1/2019
12/1/2019 13:20,20.62807741,-0.043424428,34.47103413,30.58814995,12/1/2019
12/1/2019 14:20,17.47628601,-0.034809074,31.63731418,28.79818436,12/1/2019
12/1/2019 15:20,15.56360406,-0.028745017,29.95442199,27.03443099,12/1/2019
12/1/2019 16:20,16.02761842,-0.028917414,29.87478007,26.13539412,12/1/2019
12/1/2019 17:20,17.45523411,-0.03532212,30.35789553,25.15532315,12/1/2019
12/1/2019 18:20,17.42229964,-0.044227671,30.07946242,22.64682575,12/1/2019
12/1/2019 19:20,14.61963812,-0.051029509,28.3624048,18.15624472,12/1/2019
12/1/2019 20:20,9.708385868,-0.053543152,25.20436652,12.57073209,12/1/2019
12/1/2019 21:20,4.419091623,-0.053019873,20.8171919,7.217233283,12/1/2019
12/2/2019 8:20,-4.299720179,-0.065037963,8.604715687,-1.392154953,12/2/2019
12/2/2019 9:20,2.845721301,-0.066312236,17.96028224,6.415571276,12/2/2019
12/2/2019 10:20,12.16283261,-0.068871775,27.84821184,16.59992796,12/2/2019
12/2/2019 11:20,19.98418193,-0.071120142,34.69777975,25.67383667,12/2/2019
12/2/2019 12:20,23.37781782,-0.070357123,36.79455679,30.82587035,12/2/2019
12/2/2019 13:20,22.25916041,-0.065362133,35.17088138,31.71562612,12/2/2019
12/2/2019 14:20,19.25877921,-0.058222554,32.47457796,30.27742371,12/2/2019
12/2/2019 15:20,17.47172582,-0.053425798,30.90741185,28.82945045,12/2/2019
12/2/2019 16:20,18.03434726,-0.054647368,30.92099489,28.20697376,12/2/2019
12/2/2019 17:20,19.53266524,-0.061875831,31.47434694,27.46156081,12/2/2019
12/2/2019 18:20,19.54201082,-0.071374881,31.24300101,25.1437203,12/2/2019
12/2/2019 19:20,16.75306023,-0.078537596,29.55004479,20.79830018,12/2/2019
12/2/2019 20:20,11.82717339,-0.08117962,26.39360476,15.31157479,12/2/2019
12/2/2019 21:20,6.495488406,-0.080554829,21.98631685,10.01023406,12/2/2019
12/3/2019 8:20,-4.036307656,-0.079227954,8.596366108,-0.599843598,12/3/2019
12/3/2019 9:20,2.887566029,-0.07860289,17.81656563,6.880743486,12/3/2019
12/3/2019 10:20,11.98663892,-0.079236632,27.57522957,16.73346654,12/3/2019
12/3/2019 11:20,19.59653928,-0.07955444,34.30400393,25.47629475,12/3/2019
12/3/2019 12:20,22.78827225,-0.076877449,36.29068989,30.30279076,12/3/2019
12/3/2019 13:20,21.48007244,-0.070005816,34.56968469,30.87741628,12/3/2019
12/3/2019 14:20,18.30514485,-0.061046828,31.79067115,29.13916521,12/3/2019
12/3/2019 15:20,16.36096318,-0.054506737,30.15704652,27.41064617,12/3/2019
12/3/2019 16:20,16.78605158,-0.054078603,30.12180504,26.53123593,12/3/2019
12/3/2019 17:20,18.1683355,-0.059767084,30.64507992,25.55624464,12/3/2019
12/3/2019 18:20,18.08475152,-0.067850318,30.40323245,23.03950795,12/3/2019
12/3/2019 19:20,15.22726227,-0.073734031,28.71988149,18.52874092,12/3/2019
12/3/2019 20:20,10.25817819,-0.075244588,25.59337949,12.91258754,12/3/2019
12/3/2019 21:20,4.909239645,-0.073644557,21.2362792,7.519579086,12/3/2019
12/4/2019 8:20,-4.27690505,-0.072258084,9.422634202,-1.642469059,12/4/2019
12/4/2019 9:20,2.864284588,-0.072446794,18.82930286,6.14111358,12/4/2019
12/4/2019 10:20,12.18534253,-0.073979952,28.77087911,16.30988897,12/4/2019
12/4/2019 11:20,20.01879142,-0.075266803,35.67630372,25.37713756,12/4/2019
12/4/2019 12:20,23.43249309,-0.073611854,37.83071601,30.53158875,12/4/2019
12/4/2019 13:20,22.34154235,-0.067798254,36.26593123,31.43279266,12/4/2019
12/4/2019 14:20,19.37604931,-0.059916127,33.62916596,30.01482056,12/4/2019
12/4/2019 15:20,17.63047849,-0.054454642,32.12150135,28.59541513,12/4/2019
12/4/2019 16:20,18.2404704,-0.055090088,32.1937984,28.00921095,12/4/2019
12/4/2019 17:20,19.79123066,-0.061810877,32.80427039,27.30696545,12/4/2019
12/4/2019 18:20,19.85717615,-0.070879649,32.62759994,25.03821437,12/4/2019
12/4/2019 19:20,17.12798366,-0.077687578,30.98599335,20.74668589,12/4/2019
12/4/2019 20:20,12.26394253,-0.08004761,27.87667821,15.31740648,12/4/2019
12/4/2019 21:20,6.99506427,-0.079210198,23.51138822,10.07571086,12/4/2019
12/5/2019 8:20,-3.110864268,-0.078667361,10.02614271,-0.155647805,12/5/2019
12/5/2019 9:20,3.801738416,-0.078246307,19.1742316,7.299478243,12/5/2019
12/5/2019 10:20,12.87824381,-0.079081908,28.84974952,17.11270065,12/5/2019
12/5/2019 11:20,20.45403767,-0.079594878,35.48469774,25.80166667,12/5/2019
12/5/2019 12:20,23.60003439,-0.077102309,37.36737373,30.55983831,12/5/2019
12/5/2019 13:20,22.23453317,-0.070400855,35.53281025,31.05180596,12/5/2019
12/5/2019 14:20,18.99096077,-0.061594874,32.63146138,29.2169265,12/5/2019
12/5/2019 15:20,16.96716932,-0.055188295,30.86762588,27.37840746,12/5/2019
12/5/2019 16:20,17.30221567,-0.054872468,30.69532254,26.3764589,12/5/2019
12/5/2019 17:20,18.58470774,-0.060650959,31.07582314,25.26745369,12/5/2019
12/5/2019 18:20,18.39240794,-0.068801432,30.68673107,22.60651141,12/5/2019
12/5/2019 19:20,15.41823956,-0.074729734,28.85299853,17.94284081,12/5/2019
12/5/2019 20:20,10.32559839,-0.076262927,25.57438908,12.16677481,12/5/2019
12/5/2019 21:20,4.847422834,-0.074664813,21.0649296,6.608711305,12/5/2019
12/6/2019 8:20,-5.72617521,-0.072663196,7.992529208,-4.068083933,12/6/2019
12/6/2019 9:20,1.330383164,-0.072820651,17.35840721,3.66533756,12/6/2019
12/6/2019 10:20,10.57948894,-0.074339739,27.27602115,13.80753212,12/6/2019
12/6/2019 11:20,18.3546616,-0.075631805,34.17488205,22.87330195,12/6/2019
12/6/2019 12:20,21.72461821,-0.074002997,36.34052675,28.05265991,12/6/2019
12/6/2019 13:20,20.60515525,-0.068237602,34.80498798,29.0061798,12/6/2019
12/6/2019 14:20,17.6269208,-0.060426335,32.21551421,27.66867821,12/6/2019
12/6/2019 15:20,15.88474537,-0.055058381,30.77302967,26.35834909,12/6/2019
12/6/2019 16:20,16.51445726,-0.055809439,30.92804826,25.90997207,12/6/2019
12/6/2019 17:20,18.10126755,-0.062666717,31.63824699,25.3741345,12/6/2019
12/6/2019 18:20,18.21941429,-0.071891031,31.57758602,23.29988174,12/6/2019
12/6/2019 19:20,15.55821136,-0.078871116,30.06736821,19.23012989,12/6/2019
12/6/2019 20:20,10.77740361,-0.081416886,27.10374409,14.04877388,12/6/2019
12/6/2019 21:20,5.606281154,-0.080775187,22.8972059,9.079703648,12/6/2019
12/7/2019 8:20,-2.819232042,-0.081593184,11.54261367,2.797912139,12/7/2019
12/7/2019 9:20,4.259613371,-0.081073078,20.86956496,10.61907459,12/7/2019
12/7/2019 10:20,13.49693128,-0.081748043,30.71301885,20.78470871,12/7/2019
12/7/2019 11:20,21.22637029,-0.082034258,37.50320591,29.80905916,12/7/2019
12/7/2019 12:20,24.51717842,-0.07924486,39.52676426,34.8822987,12/7/2019
12/7/2019 13:20,23.28607855,-0.072173216,37.81719646,35.66587782,12/7/2019
12/7/2019 14:20,20.16502922,-0.062921133,35.02357186,34.09619734,12/7/2019
12/7/2019 15:20,18.25053961,-0.055990791,33.34896493,32.49372536,12/7/2019
12/7/2019 16:20,18.68046436,-0.055072654,33.24634371,31.69617972,12/7/2019
12/7/2019 17:20,20.04236392,-0.060170312,33.6761141,30.75771634,12/7/2019
12/7/2019 18:20,19.91312009,-0.067562396,33.31520773,28.23153831,12/7/2019
12/7/2019 19:20,16.98495277,-0.072656695,31.4881065,23.6652604,12/7/2019
12/7/2019 20:20,11.92073969,-0.073283203,28.19431005,17.94796265,12/7/2019
12/7/2019 21:20,6.453092626,-0.070709643,23.6477906,12.40914613,12/7/2019
12/8/2019 8:20,-5.087685006,-0.055467134,8.908529894,-0.551234612,12/8/2019
12/8/2019 9:20,1.80729506,-0.054442978,18.0409835,6.789909059,12/8/2019
12/8/2019 10:20,10.88881801,-0.054832961,27.71897627,16.5206416,12/8/2019
12/8/2019 11:20,18.49218036,-0.055060206,34.37402389,25.1592295,12/8/2019
12/8/2019 12:20,21.68791394,-0.052442424,36.29368981,29.89927784,12/8/2019
12/8/2019 13:20,20.39364701,-0.045775122,34.51203449,30.40504326,12/8/2019
12/8/2019 14:20,17.24185561,-0.037159768,31.67831453,28.61507768,12/8/2019
12/8/2019 15:20,15.32917366,-0.031095711,29.99542235,26.8513243,12/8/2019
12/8/2019 16:20,15.79318802,-0.031268108,29.91578043,25.95228744,12/8/2019
12/8/2019 17:20,17.22080371,-0.037672814,30.39889588,24.97221647,12/8/2019
12/8/2019 18:20,17.18786924,-0.046578365,30.12046278,22.46371906,12/8/2019
12/8/2019 19:20,14.38520772,-0.053380204,28.40340515,17.97313803,12/8/2019
12/8/2019 20:20,9.473955467,-0.055893846,25.24536687,12.3876254,12/8/2019
12/8/2019 21:20,4.184661223,-0.055370567,20.85819226,7.034126597,12/8/2019
12/9/2019 8:20,-4.53415058,-0.067388657,8.645716041,-1.57526164,12/9/2019
12/9/2019 9:20,2.6112909,-0.06866293,18.0012826,6.23246459,12/9/2019
12/9/2019 10:20,11.92840221,-0.071222469,27.8892122,16.41682127,12/9/2019
12/9/2019 11:20,19.74975153,-0.073470836,34.7387801,25.49072998,12/9/2019
12/9/2019 12:20,23.14338742,-0.072707817,36.83555714,30.64276366,12/9/2019
12/9/2019 13:20,22.02473001,-0.067712828,35.21188174,31.53251944,12/9/2019
12/9/2019 14:20,19.02434881,-0.060573248,32.51557831,30.09431702,12/9/2019
12/9/2019 15:20,17.23729542,-0.055776492,30.94841221,28.64634377,12/9/2019
12/9/2019 16:20,17.79991686,-0.056998062,30.96199525,28.02386707,12/9/2019
12/9/2019 17:20,19.29823484,-0.064226526,31.51534729,27.27845412,12/9/2019
12/9/2019 18:20,19.30758042,-0.073725575,31.28400136,24.96061361,12/9/2019
12/9/2019 19:20,16.51862983,-0.08088829,29.59104515,20.6151935,12/9/2019
12/9/2019 20:20,11.59274299,-0.083530314,26.43460512,15.1284681,12/9/2019
12/9/2019 21:20,6.261058006,-0.082905523,22.02731721,9.827127375,12/9/2019
12/10/2019 8:20,-4.270738057,-0.081578648,8.637366462,-0.782950284,12/10/2019
12/10/2019 9:20,2.653135628,-0.080953584,17.85756598,6.697636799,12/10/2019
12/10/2019 10:20,11.75220852,-0.081587326,27.61622992,16.55035985,12/10/2019
12/10/2019 11:20,19.36210888,-0.081905134,34.34500428,25.29318807,12/10/2019
12/10/2019 12:20,22.55384185,-0.079228143,36.33169025,30.11968407,12/10/2019
12/10/2019 13:20,21.24564204,-0.07235651,34.61068505,30.69430959,12/10/2019
12/10/2019 14:20,18.07071445,-0.063397522,31.83167151,28.95605853,12/10/2019
12/10/2019 15:20,16.12653278,-0.056857431,30.19804687,27.22753948,12/10/2019
12/10/2019 16:20,16.55162118,-0.056429297,30.1628054,26.34812925,12/10/2019
12/10/2019 17:20,17.9339051,-0.062117779,30.68608027,25.37313795,12/10/2019
12/10/2019 18:20,17.85032112,-0.070201012,30.4442328,22.85640126,12/10/2019
12/10/2019 19:20,14.99283187,-0.076084725,28.76088185,18.34563423,12/10/2019
12/10/2019 20:20,10.02374779,-0.077595282,25.63437984,12.72948086,12/10/2019
12/10/2019 21:20,4.674809245,-0.075995251,21.27727955,7.3364724,12/10/2019
12/11/2019 8:20,-4.51133545,-0.074608778,9.463634556,-1.825575746,12/11/2019
12/11/2019 9:20,2.629854188,-0.074797488,18.87030321,5.958006893,12/11/2019
12/11/2019 10:20,11.95091213,-0.076330646,28.81187946,16.12678228,12/11/2019
12/11/2019 11:20,19.78436102,-0.077617497,35.71730408,25.19403087,12/11/2019
12/11/2019 12:20,23.19806269,-0.075962548,37.87171636,30.34848206,12/11/2019
12/11/2019 13:20,22.10711195,-0.070148949,36.30693159,31.24968597,12/11/2019
12/11/2019 14:20,19.14161891,-0.062266821,33.67016632,29.83171388,12/11/2019
12/11/2019 15:20,17.39604809,-0.056805337,32.16250171,28.41230844,12/11/2019
12/11/2019 16:20,18.00604,-0.057440782,32.23479876,27.82610427,12/11/2019
12/11/2019 17:20,19.55680026,-0.064161571,32.84527075,27.12385877,12/11/2019
12/11/2019 18:20,19.62274575,-0.073230343,32.6686003,24.85510768,12/11/2019
12/11/2019 19:20,16.89355326,-0.080038272,31.0269937,20.56357921,12/11/2019
12/11/2019 20:20,12.02951213,-0.082398304,27.91767857,15.1342998,12/11/2019
12/11/2019 21:20,6.76063387,-0.081560892,23.55238857,9.892604169,12/11/2019
12/12/2019 8:20,-3.345294668,-0.081018055,10.06714306,-0.338754491,12/12/2019
12/12/2019 9:20,3.567308016,-0.080597002,19.21523195,7.116371556,12/12/2019
12/12/2019 10:20,12.64381341,-0.081432602,28.89074988,16.92959396,12/12/2019
12/12/2019 11:20,20.21960727,-0.081945573,35.5256981,25.61855999,12/12/2019
12/12/2019 12:20,23.36560399,-0.079453003,37.40837408,30.37673162,12/12/2019
12/12/2019 13:20,22.00010277,-0.072751549,35.57381061,30.86869928,12/12/2019
12/12/2019 14:20,18.75653037,-0.063945568,32.67246174,29.03381981,12/12/2019
12/12/2019 15:20,16.73273892,-0.057538989,30.90862624,27.19530077,12/12/2019
12/12/2019 16:20,17.06778527,-0.057223162,30.73632289,26.19335222,12/12/2019
12/12/2019 17:20,18.35027734,-0.063001653,31.1168235,25.08434701,12/12/2019
12/12/2019 18:20,18.15797754,-0.071152126,30.72773142,22.42340473,12/12/2019
12/12/2019 19:20,15.18380916,-0.077080428,28.89399888,17.75973413,12/12/2019
12/12/2019 20:20,10.09116799,-0.078613622,25.61538944,11.98366812,12/12/2019
12/12/2019 21:20,4.612992434,-0.077015508,21.10592996,6.425604618,12/12/2019
12/13/2019 8:20,-5.96060561,-0.07501389,8.033529562,-4.251190619,12/13/2019
12/13/2019 9:20,1.095952763,-0.075171345,17.39940756,3.482230874,12/13/2019
12/13/2019 10:20,10.34505854,-0.076690434,27.3170215,13.62442543,12/13/2019
12/13/2019 11:20,18.1202312,-0.077982499,34.2158824,22.69019526,12/13/2019
12/13/2019 12:20,21.49018781,-0.076353691,36.38152711,27.86955322,12/13/2019
12/13/2019 13:20,20.37072485,-0.070588296,34.84598833,28.82307311,12/13/2019
12/13/2019 14:20,17.3924904,-0.06277703,32.25651457,27.48557152,12/13/2019
12/13/2019 15:20,15.65031497,-0.057409076,30.81403002,26.1752424,12/13/2019
12/13/2019 16:20,16.28002686,-0.058160133,30.96904862,25.72686539,12/13/2019
12/13/2019 17:20,17.86683715,-0.065017411,31.67924735,25.19102781,12/13/2019
12/13/2019 18:20,17.98498389,-0.074241725,31.61858637,23.11677506,12/13/2019
12/13/2019 19:20,15.32378096,-0.081221811,30.10836857,19.0470232,12/13/2019
12/13/2019 20:20,10.54297321,-0.08376758,27.14474445,13.86566719,12/13/2019
12/13/2019 21:20,5.371850754,-0.083125881,22.93820626,8.896596962,12/13/2019
12/14/2019 8:20,-3.053662442,-0.083943878,11.58361402,2.614805452,12/14/2019
12/14/2019 9:20,4.025182971,-0.083423772,20.91056531,10.4359679,12/14/2019
12/14/2019 10:20,13.26250088,-0.084098737,30.75401921,20.60160203,12/14/2019
12/14/2019 11:20,20.99193989,-0.084384953,37.54420627,29.62595247,12/14/2019
12/14/2019 12:20,24.28274802,-0.081595555,39.56776461,34.69919201,12/14/2019
12/14/2019 13:20,23.05164815,-0.07452391,37.85819681,35.48277113,12/14/2019
12/14/2019 14:20,19.93059882,-0.065271827,35.06457222,33.91309065,12/14/2019
12/14/2019 15:20,18.01610921,-0.058341485,33.38996529,32.31061867,12/14/2019
12/14/2019 16:20,18.44603396,-0.057423348,33.28734407,31.51307304,12/14/2019
12/14/2019 17:20,19.80793351,-0.062521006,33.71711445,30.57460965,12/14/2019
12/14/2019 18:20,19.67868969,-0.06991309,33.35620809,28.04843162,12/14/2019
12/14/2019 19:20,16.75052237,-0.07500739,31.52910685,23.48215372,12/14/2019
12/14/2019 20:20,11.68630929,-0.075633898,28.23531041,17.76485596,12/14/2019
12/14/2019 21:20,6.218662226,-0.073060337,23.68879095,12.22603944,12/14/2019
12/15/2019 8:20,-5.322115407,-0.057817828,8.949530249,-0.734341299,12/15/2019
12/15/2019 9:20,1.57286466,-0.056793672,18.08198385,6.606802372,12/15/2019
12/15/2019 10:20,10.65438761,-0.057183655,27.75997663,16.33753491,12/15/2019
12/15/2019 11:20,18.25774996,-0.0574109,34.41502424,24.97612282,12/15/2019
12/15/2019 12:20,21.45348354,-0.054793119,36.33469016,29.71617115,12/15/2019
12/15/2019 13:20,20.15921661,-0.048125816,34.55303484,30.22193658,12/15/2019
12/15/2019 14:20,17.00742521,-0.039510462,31.71931489,28.43197099,12/15/2019
12/15/2019 15:20,15.09474326,-0.033446405,30.0364227,26.66821761,12/15/2019
12/15/2019 16:20,15.55875762,-0.033618803,29.95678078,25.76918075,12/15/2019
12/15/2019 17:20,16.98637331,-0.040023508,30.43989624,24.78910978,12/15/2019
12/15/2019 18:20,16.95343884,-0.048929059,30.16146313,22.28061238,12/15/2019
12/15/2019 19:20,14.15077732,-0.055730898,28.4444055,17.79003134,12/15/2019
12/15/2019 20:20,9.239525067,-0.058244541,25.28636723,12.20451872,12/15/2019
12/15/2019 21:20,3.950230823,-0.057721261,20.89919261,6.85101991,12/15/2019
12/16/2019 8:20,-4.76858098,-0.069739351,8.686716395,-1.758368327,12/16/2019
12/16/2019 9:20,2.3768605,-0.071013624,18.04228295,6.049357903,12/16/2019
12/16/2019 10:20,11.69397181,-0.073573164,27.93021255,16.23371458,12/16/2019
12/16/2019 11:20,19.51532113,-0.07582153,34.77978046,25.3076233,12/16/2019
12/16/2019 12:20,22.90895702,-0.075058512,36.8765575,30.45965698,12/16/2019
12/16/2019 13:20,21.79029961,-0.070063522,35.25288209,31.34941275,12/16/2019
12/16/2019 14:20,18.78991841,-0.062923942,32.55657867,29.91121033,12/16/2019
12/16/2019 15:20,17.00286502,-0.058127187,30.98941256,28.46323708,12/16/2019
12/16/2019 16:20,17.56548646,-0.059348757,31.0029956,27.84076038,12/16/2019
12/16/2019 17:20,19.06380444,-0.06657722,31.55634765,27.09534743,12/16/2019
12/16/2019 18:20,19.07315002,-0.076076269,31.32500172,24.77750693,12/16/2019
12/16/2019 19:20,16.28419943,-0.083238984,29.6320455,20.43208681,12/16/2019
12/16/2019 20:20,11.35831259,-0.085881009,26.47560547,14.94536141,12/16/2019
12/16/2019 21:20,6.026627606,-0.085256217,22.06831756,9.644020688,12/16/2019
12/17/2019 8:20,-4.505168457,-0.083929342,8.678366816,-0.966056971,12/17/2019
12/17/2019 9:20,2.418705228,-0.083304278,17.89856633,6.514530113,12/17/2019
12/17/2019 10:20,11.51777812,-0.08393802,27.65723028,16.36725317,12/17/2019
12/17/2019 11:20,19.12767847,-0.084255828,34.38600464,25.11008138,12/17/2019
12/17/2019 12:20,22.31941145,-0.081578837,36.3726906,29.93657739,12/17/2019
12/17/2019 13:20,21.01121164,-0.074707205,34.6516854,30.51120291,12/17/2019
12/17/2019 14:20,17.83628405,-0.065748217,31.87267186,28.77295184,12/17/2019
12/17/2019 15:20,15.89210238,-0.059208125,30.23904723,27.0444328,12/17/2019
12/17/2019 16:20,16.31719078,-0.058779991,30.20380575,26.16502256,12/17/2019
12/17/2019 17:20,17.6994747,-0.064468473,30.72708062,25.19003127,12/17/2019
12/17/2019 18:20,17.61589072,-0.072551707,30.48523316,22.67329457,12/17/2019
12/17/2019 19:20,14.75840147,-0.078435419,28.8018822,18.16252755,12/17/2019
12/17/2019 20:20,9.789317391,-0.079945976,25.67538019,12.54637417,12/17/2019
12/17/2019 21:20,4.440378845,-0.078345945,21.31827991,7.153365713,12/17/2019
12/18/2019 8:20,-4.745765851,-0.076959472,9.50463491,-2.008682432,12/18/2019
12/18/2019 9:20,2.395423788,-0.077148182,18.91130357,5.774900207,12/18/2019
12/18/2019 10:20,11.71648173,-0.07868134,28.85287982,15.94367559,12/18/2019
12/18/2019 11:20,19.54993062,-0.079968191,35.75830443,25.01092418,12/18/2019
12/18/2019 12:20,22.96363229,-0.078313242,37.91271672,30.16537538,12/18/2019
12/18/2019 13:20,21.87268155,-0.072499643,36.34793194,31.06657928,12/18/2019
12/18/2019 14:20,18.90718851,-0.064617516,33.71116667,29.64860719,12/18/2019
12/18/2019 15:20,17.16161769,-0.059156031,32.20350206,28.22920175,12/18/2019
12/18/2019 16:20,17.7716096,-0.059791476,32.27579911,27.64299758,12/18/2019
12/18/2019 17:20,19.32236986,-0.066512265,32.8862711,26.94075208,12/18/2019
12/18/2019 18:20,19.38831535,-0.075581038,32.70960065,24.672001,12/18/2019
12/18/2019 19:20,16.65912286,-0.082388966,31.06799406,20.38047252,12/18/2019
12/18/2019 20:20,11.79508173,-0.084748998,27.95867892,14.95119311,12/18/2019
12/18/2019 21:20,6.52620347,-0.083911587,23.59338892,9.709497483,12/18/2019
12/19/2019 8:20,-3.579725068,-0.083368749,10.10814342,-0.521861178,12/19/2019
12/19/2019 9:20,3.332877615,-0.082947696,19.25623231,6.933264869,12/19/2019
12/19/2019 10:20,12.40938301,-0.083783296,28.93175023,16.74648727,12/19/2019
12/19/2019 11:20,19.98517687,-0.084296267,35.56669845,25.4354533,12/19/2019
12/19/2019 12:20,23.13117359,-0.081803697,37.44937444,30.19362494,12/19/2019
12/19/2019 13:20,21.76567237,-0.075102243,35.61481096,30.68559259,12/19/2019
12/19/2019 14:20,18.52209997,-0.066296263,32.71346209,28.85071313,12/19/2019
12/19/2019 15:20,16.49830852,-0.059889683,30.94962659,27.01219408,12/19/2019
12/19/2019 16:20,16.83335487,-0.059573856,30.77732324,26.01024553,12/19/2019
