Time,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Holiday Treats Locations - Mickey's Very Merry Christmas Party,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Play Disney Parks,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A.",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
1/15/2019 12:40,0,15,0,0,0,20,0,0,0,15,15,85,0,0,0,0,0,0,0,0,0,40,40,35,5,15,0,15,45,0,10,0,10,0,45,65,40,0,45,20,30,5,0,0,0,0,0,0
1/15/2019 12:50,0,15,0,0,0,40,0,0,0,15,15,85,0,0,0,0,0,0,0,0,0,40,30,45,10,10,0,15,40,0,10,0,10,0,40,55,40,0,50,20,0,5,0,0,0,0,0,0
1/15/2019 13:00,0,15,0,0,0,35,0,0,0,15,15,90,0,0,0,0,0,0,0,0,0,25,40,35,10,10,0,20,35,0,15,0,10,0,30,60,35,0,45,15,0,5,0,0,0,0,0,0
1/15/2019 13:10,0,10,0,0,0,35,0,0,0,15,15,95,0,0,0,0,0,0,0,0,0,30,40,35,10,15,0,25,35,0,10,0,15,0,50,50,35,0,45,20,0,5,0,0,0,0,0,0
1/15/2019 13:20,0,10,0,0,0,35,0,0,0,10,20,95,0,0,0,0,0,0,0,0,0,30,40,35,10,20,0,15,40,0,10,0,15,0,40,50,30,0,45,20,10,5,0,0,0,0,0,0
1/15/2019 13:30,0,10,0,0,0,10,0,0,0,10,20,110,0,0,0,0,0,0,0,0,0,20,35,35,10,20,0,20,50,0,10,0,10,0,40,60,30,0,45,20,30,5,0,0,0,0,0,0
1/15/2019 13:40,0,15,0,0,0,10,0,0,0,10,20,90,0,0,0,0,0,0,0,0,0,20,35,45,10,15,0,20,45,0,10,0,10,0,35,60,25,0,40,20,35,5,0,0,0,0,0,0
1/15/2019 13:50,0,15,0,0,0,15,0,0,0,15,25,95,0,0,0,0,0,0,0,0,0,25,30,35,10,20,0,20,50,0,10,0,10,0,35,60,25,0,45,15,35,5,0,0,0,0,0,0
1/15/2019 14:00,0,15,0,0,0,25,0,0,0,20,25,95,0,0,0,0,0,0,0,0,0,30,40,40,10,20,0,25,55,0,10,0,10,0,40,80,25,0,50,20,25,5,0,0,0,0,0,0
1/15/2019 14:10,0,20,0,0,0,25,0,0,0,25,40,110,0,0,0,0,0,0,0,0,0,20,45,40,10,25,0,25,55,0,10,0,10,0,40,80,25,0,55,15,35,5,0,0,0,0,0,0
1/15/2019 14:20,0,20,0,0,0,25,0,0,0,25,40,105,0,0,0,0,0,0,0,0,0,20,35,35,10,25,0,25,55,0,10,0,10,0,45,70,25,0,60,20,50,5,0,0,0,0,0,0
1/15/2019 14:30,0,25,0,0,0,20,0,0,0,25,40,95,0,0,0,0,0,0,0,0,0,25,35,40,10,15,0,20,55,0,10,0,10,0,0,70,25,0,50,20,50,5,0,0,0,0,0,0
1/15/2019 14:40,0,10,0,0,0,20,0,0,0,25,25,90,0,0,0,0,0,0,0,0,0,55,35,40,10,15,0,20,60,0,15,0,10,0,40,70,15,0,50,20,40,5,0,0,0,0,0,0
1/15/2019 14:50,0,10,0,0,0,25,0,0,0,25,15,90,0,0,0,0,0,0,0,0,0,55,35,35,10,10,0,15,60,0,15,0,10,0,40,70,15,0,50,20,35,5,0,0,0,0,0,0
1/15/2019 15:00,0,10,0,0,0,25,0,0,0,20,20,85,0,0,0,0,0,0,0,0,0,25,30,35,10,10,0,20,50,0,10,0,0,0,35,50,10,0,45,15,30,5,0,0,0,0,0,0
1/15/2019 15:10,0,10,0,0,0,25,0,0,0,10,15,75,0,0,0,0,0,0,0,0,0,30,10,35,10,10,0,20,5,0,10,0,10,0,15,55,5,0,45,10,20,5,0,0,0,0,0,0
1/15/2019 15:20,0,0,0,0,0,25,0,0,0,10,15,90,0,0,0,0,0,0,0,0,0,35,20,30,10,10,0,10,5,0,10,0,10,0,35,45,5,0,50,10,30,5,0,0,0,0,0,0
1/15/2019 15:30,0,10,0,0,0,15,0,0,0,10,15,90,0,0,0,0,0,0,0,0,0,20,20,25,10,10,0,10,15,0,10,0,10,0,35,25,10,0,50,15,30,5,0,0,0,0,0,0
1/15/2019 15:40,0,15,0,0,0,15,0,0,0,10,10,90,0,0,0,0,0,0,0,0,0,15,35,30,10,15,0,10,50,0,10,0,10,0,50,45,30,0,50,15,35,5,0,0,0,0,0,0
1/15/2019 15:50,0,15,0,0,0,30,0,0,0,10,15,90,0,0,0,0,0,0,0,0,0,35,35,45,10,10,0,15,50,0,10,0,0,0,35,45,30,0,50,15,35,5,0,0,0,0,0,0
1/15/2019 16:00,0,15,0,0,0,25,0,0,0,10,15,90,0,0,0,0,0,0,0,0,0,25,35,40,10,15,0,15,40,0,10,0,0,0,50,60,30,0,50,20,35,5,0,0,0,0,0,0
1/15/2019 16:10,0,15,0,0,0,25,0,0,0,10,30,120,0,0,0,0,0,0,0,0,0,25,40,40,10,10,0,20,35,0,10,0,0,0,25,60,30,0,50,20,40,5,0,0,0,0,0,0
1/15/2019 16:20,0,20,0,0,0,25,0,0,0,20,30,115,0,0,0,0,0,0,0,0,0,25,40,25,10,10,0,20,35,0,10,0,15,0,30,85,20,0,45,25,45,5,0,0,0,0,0,0
1/15/2019 16:30,0,20,0,0,0,30,0,0,0,20,35,85,0,0,0,0,0,0,0,0,0,25,35,35,10,15,0,30,30,0,15,0,10,0,25,85,15,0,45,20,35,5,0,0,0,0,0,0
1/15/2019 16:40,0,20,0,0,0,25,0,0,0,20,35,90,0,0,0,0,0,0,0,0,0,20,35,30,10,15,0,25,35,0,10,0,10,0,30,65,5,0,50,15,30,0,0,0,0,0,0,0
1/15/2019 16:50,0,15,0,0,0,25,0,0,0,20,30,65,0,0,0,0,0,0,0,0,0,20,25,30,10,15,0,20,35,0,10,0,10,0,20,70,5,0,50,15,30,0,0,0,0,0,0,0
1/15/2019 17:00,0,10,0,0,0,25,0,0,0,20,20,80,0,0,0,0,0,0,0,0,0,20,35,50,10,10,0,10,40,0,15,0,10,0,25,45,15,0,35,15,35,0,0,0,0,0,0,0
1/15/2019 17:10,0,10,0,0,0,25,0,0,0,15,20,85,0,0,0,0,0,0,0,0,0,30,30,45,10,10,0,10,50,0,15,0,10,0,25,50,10,0,35,20,30,0,0,0,0,0,0,0
1/15/2019 17:20,0,10,0,0,0,20,0,0,0,15,20,90,0,0,0,0,0,0,0,0,0,30,25,40,10,10,0,10,45,0,15,0,10,0,15,50,5,0,35,15,40,0,0,0,0,0,0,0
1/15/2019 17:30,0,15,0,0,0,20,0,0,0,10,20,85,0,0,0,0,0,0,0,0,0,30,30,40,10,15,0,15,40,0,10,0,10,0,15,55,5,0,35,20,35,0,0,0,0,0,0,0
1/15/2019 17:40,0,15,0,0,0,15,0,0,0,10,40,85,0,0,0,0,0,0,0,0,0,30,30,35,10,15,0,15,35,0,10,0,10,0,20,55,5,0,35,20,40,0,0,0,0,0,0,0
1/15/2019 17:50,0,15,0,0,0,15,0,0,0,10,30,80,0,0,0,0,0,0,0,0,0,25,35,45,10,15,0,20,30,0,10,0,10,0,20,55,5,0,30,10,30,0,0,0,0,0,0,0
1/15/2019 18:00,0,20,0,0,0,15,0,0,0,10,35,75,0,0,0,0,0,0,0,0,0,20,35,40,10,35,0,20,30,0,10,0,10,0,15,60,5,0,25,10,40,0,0,0,0,0,0,0
1/15/2019 18:10,0,15,0,0,0,25,0,0,0,5,35,75,0,0,0,0,0,0,0,0,0,25,30,40,10,15,0,10,30,0,10,0,10,0,30,55,5,0,20,10,30,0,0,0,0,0,0,0
1/15/2019 18:20,0,15,0,0,0,25,0,0,0,10,55,95,0,0,0,0,0,0,0,0,0,15,20,25,10,20,0,5,15,0,10,0,10,0,20,50,5,0,20,0,35,0,0,0,0,0,0,0
1/15/2019 18:30,0,15,0,0,0,30,0,0,0,5,55,90,0,0,0,0,0,0,0,0,0,15,20,30,10,20,0,5,10,0,10,0,10,0,25,50,5,0,13,15,30,0,0,0,0,0,0,0
1/15/2019 18:40,0,15,0,0,0,30,0,0,0,5,25,90,0,0,0,0,0,0,0,0,0,20,25,35,10,10,0,5,15,0,10,0,10,0,20,40,5,0,20,5,25,0,0,0,0,0,0,0
1/15/2019 18:50,0,15,0,0,0,35,0,0,0,5,40,90,0,0,0,0,0,0,0,0,0,20,20,35,10,10,0,15,15,0,10,0,10,0,15,40,5,0,20,5,20,0,0,0,0,0,0,0
1/15/2019 19:00,0,0,0,0,0,35,0,0,0,5,0,60,0,0,0,0,0,0,0,0,0,25,15,40,10,10,0,15,10,0,10,0,10,0,15,45,5,0,20,5,20,0,0,0,0,0,0,0
1/15/2019 19:10,0,0,0,0,0,5,0,0,0,5,0,50,0,0,0,0,0,0,0,0,0,25,10,30,10,10,0,5,5,0,5,0,10,0,5,50,5,0,10,10,20,0,0,0,0,0,0,0
1/15/2019 19:20,0,0,0,0,0,5,0,0,0,5,0,45,0,0,0,0,0,0,0,0,0,25,10,30,10,10,0,5,5,0,5,0,10,0,5,55,5,0,10,10,15,0,0,0,0,0,0,0
1/15/2019 19:30,0,0,0,0,0,5,0,0,0,5,0,35,0,0,0,0,0,0,0,0,0,25,10,30,10,10,0,5,5,0,5,0,10,0,5,50,5,0,10,10,20,0,0,0,0,0,0,0
1/15/2019 19:40,0,0,0,0,0,5,0,0,0,5,0,35,0,0,0,0,0,0,0,0,0,35,10,15,10,5,0,5,5,0,5,0,10,0,5,35,5,0,10,10,15,0,0,0,0,0,0,0
1/15/2019 19:50,0,0,0,0,0,5,0,0,0,5,0,30,0,0,0,0,0,0,0,0,0,35,10,5,10,5,0,5,5,0,10,0,15,0,5,10,5,0,10,10,10,0,0,0,0,0,0,0
1/15/2019 20:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 20:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 20:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 20:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 20:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 20:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 21:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 21:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 21:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 21:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 21:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 21:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 22:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 22:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 22:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 22:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 22:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 22:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 23:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1/15/2019 23:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 0:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 0:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 0:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 1:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 1:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 3:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 3:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 4:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 4:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 5:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 5:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 5:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 5:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 6:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 6:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 6:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 6:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 6:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 7:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 7:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 7:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 7:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 7:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 8:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 8:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 8:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 8:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 8:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1/16/2019 9:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
