Time,Stitch's Great Escape! - Temporarily Closed,"Monsters, Inc. Laugh Floor",Walt Disney World Railroad - Frontierland,Walt Disney's Enchanted Tiki Room,Sorcerers of the Magic Kingdom,The Barnstormer,Walt Disney World Railroad - Fantasyland,Casey Jr. Splash 'N' Soak Station,Cinderella Castle,Under the Sea - Journey of The Little Mermaid,Enchanted Tales with Belle,Seven Dwarfs Mine Train ,A Pirate's Adventure - Treasures of the Seven Seas,Allergy-Friendly Trick-Or-Treat Experience – Mickey's Not-So-Scary Halloween Party,Treat Locations for Mickey's Not-So-Scary Halloween Party,Pirate and Princess Adventures at Walt Disney World,Holiday Treats Locations - Mickey's Very Merry Christmas Party,Pirates at Walt Disney World Resort,Pirates at Walt Disney World,Horses - Disney Animals,Play Disney Parks,Astro Orbiter,Big Thunder Mountain Railroad,Buzz Lightyear's Space Ranger Spin,Prince Charming Regal Carrousel,Dumbo the Flying Elephant,Frontierland Shootin' Arcade,"""it's a small world""",Jungle Cruise,Liberty Square Riverboat,Mad Tea Party,Main Street Vehicles,Mickey's PhilharMagic,Peter Pan's Flight,Pirates of the Caribbean,Space Mountain,Splash Mountain,Swiss Family Treehouse,Haunted Mansion,The Magic Carpets of Aladdin,The Many Adventures of Winnie the Pooh,Tom Sawyer Island,Tomorrowland Speedway,Tomorrowland Transit Authority PeopleMover,"Walt Disney World Railroad - Main Street, U.S.A.",Walt Disney's Carousel of Progress,Country Bear Jamboree,The Hall of Presidents
3/15/2019 17:20,0,20,0,0,0,30,0,0,0,35,40,105,0,0,0,0,0,0,0,0,0,35,60,40,10,30,0,20,60,0,20,0,10,50,40,65,140,0,60,45,45,0,0,25,0,0,0,0
3/15/2019 17:30,0,20,0,0,0,40,0,0,0,35,40,105,0,0,0,0,0,0,0,0,0,30,60,40,10,30,0,20,60,0,20,0,15,80,35,75,140,0,45,55,45,0,0,25,0,0,0,0
3/15/2019 17:40,0,20,0,0,0,50,0,0,0,45,40,105,0,0,0,0,0,0,0,0,0,30,60,40,10,25,0,20,60,0,20,0,10,75,40,75,140,0,45,55,45,0,0,25,0,0,0,0
3/15/2019 17:50,0,20,0,0,0,55,0,0,0,55,0,70,0,0,0,0,0,0,0,0,0,30,60,40,10,20,0,20,70,0,20,0,10,75,50,70,140,0,40,45,25,0,0,25,0,0,0,0
3/15/2019 18:00,0,20,0,0,0,65,0,0,0,55,20,70,0,0,0,0,0,0,0,0,0,30,70,40,10,25,0,20,85,0,15,0,10,90,50,70,130,0,40,45,40,0,0,25,0,0,0,0
3/15/2019 18:10,0,20,0,0,0,30,0,0,0,30,20,120,0,0,0,0,0,0,0,0,0,30,65,40,5,30,0,20,85,0,15,0,10,95,30,60,105,0,45,35,35,0,0,25,0,0,0,0
3/15/2019 18:20,0,20,0,0,0,30,0,0,0,60,25,120,0,0,0,0,0,0,0,0,0,25,40,40,5,30,0,35,60,0,15,0,10,80,35,60,85,0,40,35,35,0,0,25,0,0,0,0
3/15/2019 18:30,0,20,0,0,0,30,0,0,0,30,25,120,0,0,0,0,0,0,0,0,0,35,40,40,5,25,0,20,60,0,15,0,10,80,35,70,85,0,40,35,35,0,0,25,0,0,0,0
3/15/2019 18:40,0,20,0,0,0,30,0,0,0,50,40,120,0,0,0,0,0,0,0,0,0,20,50,40,5,20,0,20,80,0,20,0,10,70,35,80,85,0,40,35,35,0,0,25,0,0,0,0
3/15/2019 18:50,0,20,0,0,0,50,0,0,0,30,30,90,0,0,0,0,0,0,0,0,0,20,45,40,5,15,0,15,50,0,20,0,10,70,35,80,85,0,60,20,40,0,0,0,0,0,0,0
3/15/2019 19:00,0,20,0,0,0,50,0,0,0,15,35,90,0,0,0,0,0,0,0,0,0,25,110,40,5,15,0,15,70,0,20,0,10,70,35,80,85,0,60,20,30,0,0,25,0,0,0,0
3/15/2019 19:10,0,20,0,0,0,50,0,0,0,15,40,95,0,0,0,0,0,0,0,0,0,30,80,40,10,20,0,15,75,0,20,0,10,65,35,80,85,0,35,15,30,0,0,25,0,0,0,0
3/15/2019 19:20,0,20,0,0,0,25,0,0,0,20,40,90,0,0,0,0,0,0,0,0,0,30,65,40,10,30,0,15,75,0,10,0,10,60,45,90,85,0,35,15,30,0,0,25,0,0,0,0
3/15/2019 19:30,0,20,0,0,0,25,0,0,0,25,40,85,0,0,0,0,0,0,0,0,0,40,60,40,10,30,0,20,75,0,10,0,10,65,40,70,85,0,35,15,35,0,0,25,0,0,0,0
3/15/2019 19:40,0,20,0,0,0,25,0,0,0,25,20,75,0,0,0,0,0,0,0,0,0,35,50,45,10,35,0,25,65,0,15,0,10,55,30,70,50,0,40,15,30,0,0,25,0,0,0,0
3/15/2019 19:50,0,20,0,0,0,25,0,0,0,25,30,80,0,0,0,0,0,0,0,0,0,40,45,45,15,30,0,25,55,0,15,0,10,55,25,70,45,0,40,15,25,0,0,25,0,0,0,0
3/15/2019 20:00,0,20,0,0,0,25,0,0,0,30,30,85,0,0,0,0,0,0,0,0,0,40,40,45,15,30,0,10,30,0,10,0,10,55,25,60,45,0,40,30,25,0,0,25,0,0,0,0
3/15/2019 20:10,0,20,0,0,0,45,0,0,0,30,30,85,0,0,0,0,0,0,0,0,0,40,40,45,15,30,0,20,25,0,15,0,10,55,25,65,50,0,40,30,25,0,0,25,0,0,0,0
3/15/2019 20:20,0,20,0,0,0,45,0,0,0,25,35,120,0,0,0,0,0,0,0,0,0,55,45,45,15,20,0,20,25,0,10,0,10,60,20,65,50,0,40,50,25,0,0,25,0,0,0,0
3/15/2019 20:30,0,20,0,0,0,45,0,0,0,10,25,120,0,0,0,0,0,0,0,0,0,40,40,40,15,20,0,20,25,0,10,0,10,55,20,60,50,0,25,50,25,0,0,25,0,0,0,0
3/15/2019 20:40,0,20,0,0,0,10,0,0,0,10,25,75,0,0,0,0,0,0,0,0,0,25,40,30,15,10,0,20,20,0,5,0,10,50,15,60,50,0,20,55,45,0,0,25,0,0,0,0
3/15/2019 20:50,0,20,0,0,0,10,0,0,0,10,15,60,0,0,0,0,0,0,0,0,0,25,35,25,15,15,0,20,20,0,5,0,5,50,20,55,45,0,20,20,10,0,0,25,0,0,0,0
3/15/2019 21:00,0,20,0,0,0,10,0,0,0,10,15,75,0,0,0,0,0,0,0,0,0,20,30,10,0,10,0,10,15,0,5,0,10,50,15,55,40,0,20,20,10,0,0,25,0,0,0,0
3/15/2019 21:10,0,20,0,0,0,10,0,0,0,5,15,70,0,0,0,0,0,0,0,0,0,20,25,20,0,10,0,10,10,0,5,0,5,40,15,40,35,0,15,10,10,0,0,25,0,0,0,0
3/15/2019 21:20,0,20,0,0,0,10,0,0,0,5,10,75,0,0,0,0,0,0,0,0,0,30,30,10,0,10,0,10,10,0,5,0,5,40,10,35,35,0,20,15,10,0,0,25,0,0,0,0
3/15/2019 21:30,0,20,0,0,0,10,0,0,0,5,10,75,0,0,0,0,0,0,0,0,0,15,30,10,0,10,0,10,10,0,5,0,5,25,5,35,25,0,15,20,5,0,0,25,0,0,0,0
3/15/2019 21:40,0,20,0,0,0,10,0,0,0,10,15,90,0,0,0,0,0,0,0,0,0,15,35,15,0,10,0,10,10,0,5,0,10,45,5,70,30,0,20,15,5,0,0,25,0,0,0,0
3/15/2019 21:50,0,20,0,0,0,10,0,0,0,10,15,90,0,0,0,0,0,0,0,0,0,15,50,65,5,10,0,10,10,0,10,0,10,65,10,70,25,0,15,15,20,0,0,25,0,0,0,0
3/15/2019 22:00,0,0,0,0,0,10,0,0,0,5,0,35,0,0,0,0,0,0,0,0,0,20,35,20,5,10,0,10,25,0,5,0,10,40,10,45,45,0,25,15,20,0,0,25,0,0,0,0
3/15/2019 22:10,0,0,0,0,0,10,0,0,0,5,0,75,0,0,0,0,0,0,0,0,0,25,35,20,5,10,0,10,15,0,5,0,15,30,10,65,45,0,25,15,15,0,0,25,0,0,0,0
3/15/2019 22:20,0,0,0,0,0,10,0,0,0,10,0,75,0,0,0,0,0,0,0,0,0,25,35,20,5,10,0,10,20,0,5,0,10,30,5,65,45,0,25,15,15,0,0,25,0,0,0,0
3/15/2019 22:30,0,0,0,0,0,10,0,0,0,5,0,75,0,0,0,0,0,0,0,0,0,30,35,20,5,10,0,10,25,0,10,0,10,30,5,65,45,0,25,15,15,0,0,25,0,0,0,0
3/15/2019 22:40,0,0,0,0,0,10,0,0,0,10,0,65,0,0,0,0,0,0,0,0,0,20,35,15,5,10,0,10,10,0,5,0,10,40,5,25,25,0,15,15,15,0,0,25,0,0,0,0
3/15/2019 22:50,0,0,0,0,0,10,0,0,0,5,0,60,0,0,0,0,0,0,0,0,0,20,20,10,5,5,0,10,10,0,5,0,10,30,5,45,15,0,15,15,10,0,0,25,0,0,0,0
3/15/2019 23:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/2019 23:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/2019 23:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/2019 23:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/2019 23:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/15/2019 23:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 0:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 0:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 0:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 0:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 0:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 0:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 1:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 1:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 1:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 1:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 1:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 1:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 2:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 2:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 2:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 2:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 2:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 2:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 3:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 3:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 3:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 3:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 3:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 3:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 4:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 4:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 4:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 4:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 4:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 4:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 5:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 5:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 5:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 5:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 5:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 5:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 6:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 6:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 6:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 6:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 6:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 6:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 7:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 7:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 7:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 7:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 7:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 7:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 8:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 8:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 8:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 8:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 8:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 8:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3/16/2019 9:00,0,0,0,0,0,5,0,0,0,5,15,30,0,0,0,0,0,0,0,0,0,0,5,5,0,5,0,5,5,0,5,0,5,5,5,10,0,0,10,5,10,0,0,0,0,0,0,0
3/16/2019 9:10,0,0,0,0,0,5,0,0,0,5,15,50,0,0,0,0,0,0,0,0,0,10,15,10,5,5,0,10,15,0,5,0,5,35,5,15,0,0,10,5,10,0,0,5,0,0,0,0
3/16/2019 9:20,0,0,0,0,0,5,0,0,0,10,15,70,0,0,0,0,0,0,0,0,0,15,40,5,5,10,0,10,15,0,5,0,5,45,5,20,0,0,10,10,30,0,0,5,0,0,0,0
3/16/2019 9:30,0,0,0,0,0,5,0,0,0,5,15,110,0,0,0,0,0,0,0,0,0,20,30,10,5,5,0,10,10,0,5,0,5,45,10,30,0,0,15,15,30,0,0,5,0,0,0,0
3/16/2019 9:40,0,0,0,0,0,5,0,0,0,5,15,85,0,0,0,0,0,0,0,0,0,25,35,15,5,5,0,10,20,0,5,0,10,50,10,40,10,0,15,15,25,0,0,5,0,0,0,0
3/16/2019 9:50,0,0,0,0,0,10,0,0,0,10,20,90,0,0,0,0,0,0,0,0,0,25,35,20,5,10,0,15,15,0,5,0,10,65,5,50,10,0,15,15,30,0,0,5,0,0,0,0
3/16/2019 10:00,0,5,0,0,0,10,0,0,0,10,20,90,0,0,0,0,0,0,0,0,0,25,55,35,5,10,0,15,35,0,5,0,10,70,5,60,10,0,25,20,30,0,0,5,0,0,0,0
3/16/2019 10:10,0,5,0,0,0,10,0,0,0,10,15,0,0,0,0,0,0,0,0,0,0,25,40,40,5,15,0,15,60,0,5,0,10,85,5,65,10,0,30,15,0,0,0,5,0,0,0,0
3/16/2019 10:20,0,5,0,0,0,15,0,0,0,10,20,110,0,0,0,0,0,0,0,0,0,30,20,45,5,20,0,10,40,0,10,0,10,80,15,60,25,0,30,20,0,0,0,5,0,0,0,0
3/16/2019 10:30,0,15,0,0,0,35,0,0,0,15,20,135,0,0,0,0,0,0,0,0,0,30,30,45,10,25,0,15,40,0,10,0,10,75,20,70,25,0,30,20,35,0,0,5,0,0,0,0
3/16/2019 10:40,0,20,0,0,0,35,0,0,0,20,25,105,0,0,0,0,0,0,0,0,0,30,35,45,10,25,0,15,40,0,10,0,5,65,20,70,25,0,35,20,35,0,0,5,0,0,0,0
3/16/2019 10:50,0,15,0,0,0,25,0,0,0,20,25,115,0,0,0,0,0,0,0,0,0,35,50,50,10,30,0,15,30,0,10,0,10,60,40,70,30,0,35,20,20,0,0,5,0,0,0,0
3/16/2019 11:00,0,25,0,0,0,30,0,0,0,0,35,105,0,0,0,0,0,0,0,0,0,35,55,55,10,30,0,30,45,0,10,0,10,60,40,70,45,0,40,20,35,0,0,5,0,0,0,0
3/16/2019 11:10,0,20,0,0,0,20,0,0,0,0,35,125,0,0,0,0,0,0,0,0,0,40,60,55,10,35,0,30,65,0,10,0,10,75,30,65,45,0,35,20,40,0,0,5,0,0,0,0
3/16/2019 11:20,0,20,0,0,0,50,0,0,0,0,35,125,0,0,0,0,0,0,0,0,0,30,55,55,10,35,0,30,65,0,20,0,10,75,30,65,40,0,45,30,50,0,0,5,0,0,0,0
3/16/2019 11:30,0,20,0,0,0,50,0,0,0,0,45,115,0,0,0,0,0,0,0,0,0,35,40,40,10,35,0,30,65,0,15,0,10,60,35,75,45,0,45,25,50,0,0,5,0,0,0,0
3/16/2019 11:40,0,20,0,0,0,30,0,0,0,0,30,110,0,0,0,0,0,0,0,0,0,25,40,55,10,30,0,30,55,0,20,0,10,95,45,80,45,0,45,30,50,0,0,20,0,0,0,0
3/16/2019 11:50,0,20,0,0,0,25,0,0,0,0,30,100,0,0,0,0,0,0,0,0,0,30,60,55,15,40,0,0,55,0,25,0,10,75,40,80,90,0,45,35,50,0,0,20,0,0,0,0
3/16/2019 12:00,0,20,0,0,0,25,0,0,0,0,35,95,0,0,0,0,0,0,0,0,0,30,55,40,15,40,0,0,65,0,20,0,5,65,50,80,80,0,40,35,50,0,0,20,0,0,0,0
3/16/2019 12:10,0,25,0,0,0,25,0,0,0,35,40,95,0,0,0,0,0,0,0,0,0,40,70,60,15,50,0,0,65,0,25,0,10,65,45,85,75,0,45,40,50,0,0,20,0,0,0,0
3/16/2019 12:20,0,25,0,0,0,25,0,0,0,35,40,120,0,0,0,0,0,0,0,0,0,30,55,50,15,45,0,0,65,0,20,0,10,70,40,90,70,0,65,40,60,0,0,20,0,0,0,0
3/16/2019 12:30,0,25,0,0,0,30,0,0,0,35,30,95,0,0,0,0,0,0,0,0,0,35,60,50,15,50,0,0,55,0,20,0,15,80,40,95,70,0,65,40,65,0,0,20,0,0,0,0
3/16/2019 12:40,0,20,0,0,0,50,0,0,0,35,30,140,0,0,0,0,0,0,0,0,0,50,60,40,15,50,0,0,55,0,20,0,15,80,30,85,70,0,65,40,60,0,0,20,0,0,0,0
3/16/2019 12:50,0,20,0,0,0,50,0,0,0,30,15,140,0,0,0,0,0,0,0,0,0,50,60,40,15,55,0,0,45,0,25,0,15,80,30,85,65,0,50,35,65,0,0,20,0,0,0,0
3/16/2019 13:00,0,20,0,0,0,45,0,0,0,45,15,110,0,0,0,0,0,0,0,0,0,70,65,45,15,60,0,0,60,0,25,0,15,70,35,95,60,0,60,40,55,0,0,20,0,0,0,0
3/16/2019 13:10,0,20,0,0,0,20,0,0,0,45,25,110,0,0,0,0,0,0,0,0,0,55,70,70,15,55,0,30,50,0,20,0,10,65,35,85,55,0,60,30,55,0,0,20,0,0,0,0
3/16/2019 13:20,0,20,0,0,0,10,0,0,0,35,25,110,0,0,0,0,0,0,0,0,0,70,80,65,15,60,0,30,50,0,20,0,10,65,60,80,70,0,65,25,55,0,0,20,0,0,0,0
3/16/2019 13:30,0,15,0,0,0,35,0,0,0,35,30,120,0,0,0,0,0,0,0,0,0,60,60,65,15,60,0,30,55,0,25,0,10,60,60,80,80,0,55,25,45,0,0,20,0,0,0,0
3/16/2019 13:40,0,20,0,0,0,20,0,0,0,35,30,90,0,0,0,0,0,0,0,0,0,45,65,70,15,70,0,30,45,0,20,0,15,75,60,80,85,0,50,30,45,0,0,20,0,0,0,0
